length,discount,successful,mean_price,median_of_price,min_rating,max_rating,mean_rating,percentage_of_successful,gender
0,10,0,99.99,99.99,4.8,4.8,4.8,0.17,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.17,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.16,0
63,0,1,553.0,553.0,3.0,3.0,3.0,0.15,0
357,0,0,106.33,54.99,0.4,4.0,1.77,0.19,0
582,0,0,106.33,54.99,0.4,4.0,1.77,0.18,0
0,10,0,58.97,58.97,3.9,3.9,3.9,0.17,0
108,20,1,58.97,58.97,3.9,3.9,3.9,0.17,0
53,0,1,58.97,58.97,3.9,3.9,3.9,0.19,0
1385,0,1,79.78,69.0,0.5,4.9,3.04,0.22,0
1621,0,0,80.98,69.0,0.5,4.9,3.02,0.24,0
987,0,0,79.78,69.0,0.5,4.9,3.04,0.24,0
81,0,1,165.0,193.0,2.9,4.3,3.83,0.23,0
241,0,0,151.0,151.0,2.9,4.3,3.6,0.25,0
37,5,0,151.0,151.0,2.9,4.3,3.6,0.24,0
438,0,1,165.0,193.0,2.9,4.3,3.83,0.24,0
0,15,0,193.0,193.0,4.3,4.3,4.3,0.26,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.25,0
0,20,0,1816.97,1816.97,0.4,0.4,0.4,0.24,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.24,0
929,0,0,4238.5,4598.0,1.2,4.8,2.42,0.23,0
1007,10,1,4403.17,5126.0,1.2,4.8,2.47,0.23,0
1513,15,0,4238.5,4598.0,1.2,4.8,2.42,0.24,0
919,0,0,4431.77,4598.0,1.2,4.8,2.53,0.24,0
1191,10,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1535,5,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1332,15,0,1018.75,769.0,0.1,4.8,2.58,0.0,0
1732,0,0,1008.75,769.0,0.1,4.8,2.62,0.0,0
1251,10,1,868.8,689.0,0.1,4.8,2.64,0.0,0
1147,0,0,93.8,89.9,0.5,4.8,2.4,0.0,0
1109,20,0,87.98,79.9,0.5,4.8,2.6,0.0,0
1446,10,1,110.37,124.0,1.3,4.8,3.21,0.0,0
1810,10,0,118.53,129.0,1.3,4.8,2.89,0.12,0
398,0,1,871.52,207.33,2.6,4.1,3.1,0.11,0
0,0,0,2199.9,2199.9,4.1,4.1,4.1,0.2,0
279,0,0,1203.62,1203.62,2.6,4.1,3.35,0.18,0
76,0,0,1203.62,1203.62,2.6,4.1,3.35,0.17,0
258,20,0,250.12,272.0,0.9,3.8,2.35,0.15,0
488,0,0,250.12,272.0,0.9,3.8,2.35,0.14,0
1092,0,1,279.12,272.0,0.9,3.2,1.63,0.13,0
642,0,0,250.12,272.0,0.9,3.8,2.35,0.19,0
294,5,0,250.12,272.0,0.9,3.8,2.35,0.18,0
923,20,1,249.09,245.0,0.9,3.8,2.06,0.17,0
396,0,0,224.33,245.0,0.9,3.8,2.63,0.21,0
501,0,0,250.12,272.0,0.9,3.8,2.35,0.2,0
990,10,1,249.09,245.0,0.9,3.8,2.06,0.19,0
1286,0,0,45.38,37.94,0.8,4.1,2.75,0.23,0
1236,5,0,42.74,32.99,2.0,5.0,3.16,0.22,0
1197,15,0,44.01,32.99,0.8,5.0,3.0,0.21,0
1638,0,0,44.01,32.99,0.8,5.0,3.0,0.2,0
2158,5,1,41.6,32.99,0.8,5.0,2.78,0.19,0
1476,0,0,44.01,32.99,0.8,5.0,3.0,0.22,0
1618,0,0,39.89,32.99,0.8,5.0,2.86,0.21,0
1179,0,1,43.09,32.99,0.8,4.1,2.37,0.21,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.23,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.23,0
0,20,0,99.99,99.99,4.8,4.8,4.8,0.22,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.21,0
274,0,1,99.99,99.99,4.8,4.8,4.8,0.21,0
83,0,1,99.99,99.99,4.8,4.8,4.8,0.23,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.25,0
122,0,1,553.0,553.0,3.0,3.0,3.0,0.24,0
286,0,1,553.0,553.0,3.0,3.0,3.0,0.26,0
0,5,0,553.0,553.0,3.0,3.0,3.0,0.28,0
79,0,1,553.0,553.0,3.0,3.0,3.0,0.28,0
212,10,0,34.99,34.99,0.9,4.0,2.45,0.29,0
808,0,1,83.49,34.99,0.4,4.0,2.33,0.29,0
312,10,1,83.49,34.99,0.4,4.0,2.33,0.3,0
445,0,1,132.0,132.0,0.4,4.0,2.2,0.32,0
329,20,0,132.0,132.0,0.4,4.0,2.2,0.33,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.33,0
158,10,1,58.97,58.97,3.9,3.9,3.9,0.32,0
0,20,0,58.97,58.97,3.9,3.9,3.9,0.33,0
182,5,1,58.97,58.97,3.9,3.9,3.9,0.33,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.34,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.33,0
0,20,0,58.97,58.97,3.9,3.9,3.9,0.33,0
1489,0,0,84.86,79.5,0.5,4.0,2.58,0.32,0
1198,0,0,83.09,69.0,0.5,4.9,3.17,0.31,0
1329,0,0,80.98,69.0,0.5,4.9,3.02,0.31,0
1573,0,1,84.35,69.0,0.5,4.9,3.03,0.3,0
2058,0,1,84.35,69.0,0.5,4.9,3.03,0.32,0
15,0,0,151.0,151.0,2.9,4.3,3.6,0.33,0
109,0,0,151.0,151.0,2.9,4.3,3.6,0.32,0
104,0,0,151.0,151.0,2.9,4.3,3.6,0.32,0
265,0,0,151.0,151.0,2.9,4.3,3.6,0.31,0
0,0,0,193.0,193.0,4.3,4.3,4.3,0.31,0
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.3,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.3,0
1086,20,0,4238.5,4598.0,1.2,4.8,2.42,0.29,0
889,0,0,4127.57,4187.5,1.2,4.8,2.49,0.29,0
1046,0,0,4296.19,4862.0,1.2,4.8,2.58,0.28,0
1128,20,0,4110.94,4187.5,1.2,4.8,2.53,0.28,0
1487,5,0,4127.57,4187.5,1.2,4.8,2.49,0.28,0
1434,5,0,4127.57,4187.5,1.2,4.8,2.49,0.27,0
1457,0,1,540.14,399.0,0.1,4.8,2.47,0.0,0
1503,0,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1056,0,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1873,5,0,929.0,639.0,0.1,4.8,2.67,0.0,0
1125,0,0,1031.57,739.0,0.1,4.6,2.37,0.0,0
257,0,0,71.85,71.85,3.8,4.4,4.1,0.0,0
94,0,1,69.5,64.8,3.8,4.4,4.2,0.0,0
1624,0,0,117.63,129.0,1.3,4.8,3.03,0.14,0
276,20,0,1203.62,1203.62,2.6,4.1,3.35,0.12,0
260,0,0,1203.62,1203.62,2.6,4.1,3.35,0.11,0
250,0,1,871.52,207.33,2.6,4.1,3.1,0.1,0
59,0,0,1203.62,1203.62,2.6,4.1,3.35,0.18,0
830,0,1,249.09,245.0,0.9,3.8,2.06,0.17,0
1554,20,0,44.01,32.99,0.8,5.0,3.0,0.23,0
1250,0,0,39.64,32.99,0.8,5.0,2.89,0.21,0
1304,0,1,41.6,32.99,0.8,5.0,2.78,0.2,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.25,0
0,10,0,99.99,99.99,4.8,4.8,4.8,0.24,0
36,0,1,99.99,99.99,4.8,4.8,4.8,0.22,0
0,10,0,553.0,553.0,3.0,3.0,3.0,0.26,0
128,20,1,553.0,553.0,3.0,3.0,3.0,0.25,0
0,15,0,553.0,553.0,3.0,3.0,3.0,0.29,0
910,0,1,83.49,34.99,0.4,4.0,2.33,0.27,0
545,0,0,106.33,54.99,0.4,4.0,1.77,0.3,0
399,10,1,83.49,34.99,0.4,4.0,2.33,0.29,0
396,0,0,106.33,54.99,0.4,4.0,1.77,0.32,0
55,0,1,58.97,58.97,3.9,3.9,3.9,0.31,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.33,0
0,20,0,58.97,58.97,3.9,3.9,3.9,0.32,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.31,0
1569,0,1,80.98,69.0,0.5,4.9,2.83,0.3,0
1214,0,0,83.09,69.0,0.5,4.9,3.17,0.32,0
1329,0,0,80.99,69.0,0.5,4.9,3.24,0.31,0
1215,20,1,85.88,79.5,0.5,4.9,3.01,0.3,0
1450,10,0,85.99,79.5,0.5,4.9,3.34,0.32,0
78,0,0,151.0,151.0,2.9,4.3,3.6,0.31,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.31,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.3,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.29,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.28,0
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.28,0
1321,0,0,3813.44,4187.5,1.2,4.8,2.42,0.27,0
1477,15,0,4238.5,4598.0,1.2,4.8,2.42,0.26,0
1310,5,0,4238.5,4598.0,1.2,4.8,2.42,0.26,0
962,0,0,4193.57,4451.5,1.2,4.8,2.58,0.25,0
946,15,0,4512.26,4862.0,1.2,4.8,2.5,0.24,0
924,15,1,4528.88,4928.5,1.2,4.8,2.46,0.24,0
952,0,0,972.5,769.0,1.4,4.8,2.92,0.0,1
1287,0,0,935.45,739.0,0.1,4.8,2.61,0.0,1
1694,0,0,952.5,689.0,0.1,4.8,2.68,0.0,1
1296,15,1,893.75,519.0,0.1,4.8,2.86,0.0,1
1098,0,0,917.5,689.0,0.1,4.8,2.64,0.0,1
1307,20,0,1008.75,769.0,0.1,4.8,2.62,0.0,1
292,0,0,71.85,71.85,3.8,4.4,4.1,0.0,1
1095,20,0,91.48,84.9,0.5,4.8,2.43,0.0,1
984,15,0,93.8,89.9,0.5,4.8,2.4,0.0,1
689,0,0,91.48,84.9,0.5,4.8,2.43,0.0,1
748,15,0,91.48,84.9,0.5,4.8,2.43,0.0,1
1624,20,0,117.63,129.0,1.3,4.8,3.03,0.0,1
1883,0,1,101.63,119.0,2.2,4.8,3.42,0.0,1
1401,0,0,117.63,129.0,1.3,4.8,3.03,0.08,1
1429,10,0,117.63,129.0,1.3,4.8,3.03,0.07,1
864,0,1,124.22,129.0,1.3,4.8,3.19,0.07,1
27,20,0,1203.62,1203.62,2.6,4.1,3.35,0.12,1
342,0,1,871.52,207.33,2.6,4.1,3.1,0.12,1
47,20,0,1203.62,1203.62,2.6,4.1,3.35,0.17,1
17,0,0,1203.62,1203.62,2.6,4.1,3.35,0.16,1
384,0,0,290.49,299.0,0.9,3.2,1.87,0.15,1
423,0,0,250.12,272.0,0.9,3.8,2.35,0.14,1
578,0,0,250.12,272.0,0.9,3.8,2.35,0.14,1
591,0,1,187.0,187.0,0.9,3.8,2.35,0.13,1
1274,0,0,54.2,53.2,2.0,5.0,3.35,0.17,1
1656,0,1,41.6,32.99,0.8,5.0,2.78,0.16,1
1504,0,0,44.01,32.99,0.8,5.0,3.0,0.19,1
1259,0,0,47.27,37.94,0.8,5.0,2.97,0.19,1
0,20,0,99.99,99.99,4.8,4.8,4.8,0.18,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.17,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.17,1
0,10,0,99.99,99.99,4.8,4.8,4.8,0.16,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.16,1
0,15,0,553.0,553.0,3.0,3.0,3.0,0.15,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.15,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.14,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.14,1
0,5,0,553.0,553.0,3.0,3.0,3.0,0.14,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.13,1
341,0,0,106.33,54.99,0.4,4.0,1.77,0.13,1
480,5,1,83.49,34.99,0.4,4.0,2.33,0.12,1
155,0,0,106.33,54.99,0.4,4.0,1.77,0.15,1
684,0,0,106.33,54.99,0.4,4.0,1.77,0.14,1
327,10,0,106.33,54.99,0.4,4.0,1.77,0.14,1
290,0,1,83.49,34.99,0.4,4.0,2.33,0.14,1
633,0,0,106.33,54.99,0.4,4.0,1.77,0.16,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.15,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.15,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.15,1
1149,0,0,78.65,69.0,1.8,4.9,3.32,0.14,1
1298,15,0,79.78,69.0,0.5,4.9,3.04,0.14,1
1150,10,0,79.78,69.0,0.5,4.9,3.04,0.14,1
1082,0,1,90.88,89.99,0.5,4.9,3.29,0.13,1
988,15,0,79.78,69.0,0.5,4.9,3.04,0.15,1
1314,0,0,79.78,69.0,0.5,4.9,3.04,0.15,1
1458,0,0,62.55,59.9,0.5,4.9,2.97,0.15,1
1329,5,0,79.78,69.0,0.5,4.9,3.04,0.14,1
1118,0,0,87.23,79.5,0.5,4.9,3.11,0.14,1
25,0,0,151.0,151.0,2.9,4.3,3.6,0.14,1
241,0,1,151.0,151.0,2.9,4.3,3.6,0.14,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.15,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.15,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.15,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.14,1
1314,0,0,4238.5,4598.0,1.2,4.8,2.42,0.14,1
668,0,0,4238.5,4598.0,1.2,4.8,2.42,0.14,1
1474,20,0,4015.51,4598.0,1.2,4.8,2.1,0.14,1
966,0,1,3896.07,4451.5,1.2,4.8,2.47,0.13,1
1718,0,0,935.45,739.0,0.1,4.8,2.61,0.0,1
1433,15,1,841.22,639.0,0.1,4.8,2.63,0.0,1
0,5,0,78.9,78.9,3.8,3.8,3.8,0.0,1
337,20,1,69.5,64.8,3.8,4.4,4.2,0.0,1
166,0,1,69.5,64.8,3.8,4.4,4.2,0.25,1
144,0,1,69.5,64.8,3.8,4.4,4.2,0.4,1
209,0,0,71.85,71.85,3.8,4.4,4.1,0.5,1
94,0,1,69.5,64.8,3.8,4.4,4.2,0.43,1
295,0,0,71.85,71.85,3.8,4.4,4.1,0.5,1
44,15,0,71.85,71.85,3.8,4.4,4.1,0.44,1
550,15,0,93.8,89.9,0.5,4.8,2.4,0.4,1
304,0,1,871.52,207.33,2.6,4.1,3.1,0.36,1
226,5,0,1203.62,1203.62,2.6,4.1,3.35,0.42,1
140,0,0,1203.62,1203.62,2.6,4.1,3.35,0.38,1
371,0,0,250.12,272.0,0.9,3.8,2.35,0.36,1
1648,5,0,39.64,32.99,0.8,5.0,2.89,0.33,1
1724,5,1,37.46,32.99,0.8,5.0,2.66,0.31,1
999,5,0,45.38,37.94,0.8,5.0,3.01,0.35,1
1249,0,0,44.01,32.99,0.8,5.0,3.0,0.33,1
921,10,0,45.38,37.94,0.8,5.0,3.01,0.32,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.3,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.29,1
543,20,0,106.33,54.99,0.4,4.0,1.77,0.27,1
672,0,1,83.49,34.99,0.4,4.0,2.33,0.26,1
355,0,0,106.33,54.99,0.4,4.0,1.77,0.29,1
264,0,0,106.33,54.99,0.4,4.0,1.77,0.28,1
99,0,1,58.97,58.97,3.9,3.9,3.9,0.27,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.3,1
282,0,1,58.97,58.97,3.9,3.9,3.9,0.29,1
294,0,1,58.97,58.97,3.9,3.9,3.9,0.31,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.33,1
665,0,0,80.99,69.0,1.9,4.9,3.51,0.32,1
1305,15,1,87.78,79.5,0.5,4.9,2.84,0.31,1
1652,0,0,79.78,69.0,0.5,4.9,3.04,0.33,1
32,0,0,151.0,151.0,2.9,4.3,3.6,0.32,1
261,10,1,151.0,151.0,2.9,4.3,3.6,0.31,1
211,5,1,165.0,193.0,2.9,4.3,3.83,0.33,1
53,0,0,151.0,151.0,2.9,4.3,3.6,0.35,1
296,0,1,193.0,193.0,4.3,4.3,4.3,0.34,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.36,1
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.35,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.34,1
1176,20,0,4624.49,5126.0,1.2,4.8,2.63,0.33,1
1587,0,1,4340.55,4862.0,1.2,4.8,2.34,0.33,1
1419,0,1,4340.55,4862.0,1.2,4.8,2.34,0.34,1
912,10,0,3965.93,3777.0,1.2,4.8,2.61,0.36,1
1153,0,0,952.5,689.0,0.1,4.8,2.68,0.0,1
41,0,1,69.5,64.8,3.8,4.4,4.2,0.0,1
0,10,0,78.9,78.9,3.8,3.8,3.8,0.0,1
186,0,0,71.85,71.85,3.8,4.4,4.1,0.0,1
848,20,0,91.48,84.9,0.5,4.8,2.43,0.0,1
1390,0,1,111.24,124.0,1.3,4.8,3.14,0.0,1
1508,0,0,98.65,89.5,1.3,4.8,3.07,0.17,1
1336,5,0,117.63,129.0,1.3,4.8,3.03,0.14,1
1190,0,0,117.63,129.0,1.3,4.8,3.03,0.12,1
1639,5,0,111.24,124.0,1.3,4.8,3.14,0.11,1
937,0,1,117.08,129.0,1.3,4.8,3.26,0.1,1
219,0,0,1203.62,1203.62,2.6,4.1,3.35,0.18,1
1470,20,0,44.01,32.99,0.8,5.0,3.0,0.17,1
810,0,0,44.14,32.99,0.8,5.0,3.11,0.15,1
1479,5,0,44.01,32.99,0.8,5.0,3.0,0.14,1
1459,0,0,41.02,32.99,0.8,5.0,3.01,0.13,1
1579,0,0,49.31,42.9,0.8,4.1,2.69,0.12,1
1293,0,0,44.01,32.99,0.8,5.0,3.0,0.12,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.11,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.11,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.1,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.1,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.09,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.09,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.08,1
0,10,0,553.0,553.0,3.0,3.0,3.0,0.08,1
269,0,0,106.33,54.99,0.4,4.0,1.77,0.08,1
313,0,0,106.33,54.99,0.4,4.0,1.77,0.07,1
236,0,0,34.99,34.99,0.9,4.0,2.45,0.07,1
612,10,1,83.49,34.99,0.4,4.0,2.33,0.07,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.1,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.1,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.09,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.09,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.09,1
720,0,0,73.16,59.5,1.9,4.9,3.2,0.09,1
1545,15,0,73.09,69.0,0.5,4.9,2.93,0.08,1
1524,0,0,83.09,69.0,0.5,4.9,3.17,0.08,1
1095,0,0,78.65,69.0,1.8,4.9,3.32,0.08,1
1625,15,0,79.78,69.0,0.5,4.9,3.04,0.08,1
1391,0,1,84.35,69.0,0.5,4.9,3.03,0.07,1
1041,0,0,79.78,69.0,0.5,4.9,3.04,0.1,1
335,15,1,165.0,193.0,2.9,4.3,3.83,0.1,1
208,0,0,151.0,151.0,2.9,4.3,3.6,0.12,1
146,0,0,151.0,151.0,2.9,4.3,3.6,0.11,1
198,10,0,151.0,151.0,2.9,4.3,3.6,0.11,1
201,0,0,151.0,151.0,2.9,4.3,3.6,0.11,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.11,1
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.1,1
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.1,1
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.1,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.1,1
1114,15,0,4238.5,4598.0,1.2,4.8,2.42,0.1,1
1683,10,0,4238.5,4598.0,1.2,4.8,2.42,0.09,1
1390,20,0,4238.5,4598.0,1.2,4.8,2.42,0.09,1
1848,15,1,841.22,639.0,0.1,4.8,2.63,0.0,0
1857,0,1,841.22,639.0,0.1,4.8,2.63,0.0,0
1389,0,0,1008.75,769.0,0.1,4.8,2.62,0.5,0
1601,0,0,935.45,739.0,0.1,4.8,2.61,0.33,0
1511,20,0,935.45,739.0,0.1,4.8,2.61,0.25,0
1167,0,1,921.0,739.0,0.1,4.6,2.4,0.2,0
953,0,0,1107.29,799.0,0.1,4.6,2.26,0.33,0
537,15,1,69.5,64.8,3.8,4.4,4.2,0.29,0
219,0,0,71.85,71.85,3.8,4.4,4.1,0.38,0
188,5,1,69.5,64.8,3.8,4.4,4.2,0.33,0
0,15,0,78.9,78.9,3.8,3.8,3.8,0.4,0
216,0,1,69.5,64.8,3.8,4.4,4.2,0.36,0
144,0,0,71.85,71.85,3.8,4.4,4.1,0.42,0
1013,5,0,97.54,89.9,0.5,4.3,1.96,0.38,0
487,0,0,97.54,89.9,0.5,4.3,1.96,0.36,0
675,0,0,97.54,89.9,0.5,4.3,1.96,0.33,0
839,0,0,93.8,89.9,0.5,4.8,2.76,0.31,0
1400,20,0,115.81,129.0,1.3,4.8,2.93,0.29,0
1464,0,0,102.98,119.0,1.3,4.8,3.11,0.28,0
1141,20,1,110.37,124.0,1.3,4.8,3.21,0.26,0
1487,15,0,117.63,129.0,1.3,4.8,3.03,0.3,0
1119,0,0,117.63,129.0,1.3,4.8,3.03,0.29,0
324,0,1,871.52,207.33,2.6,4.1,3.1,0.27,0
435,0,1,871.52,207.33,2.6,4.1,3.1,0.3,0
11,20,0,1203.62,1203.62,2.6,4.1,3.35,0.33,0
150,0,0,1203.62,1203.62,2.6,4.1,3.35,0.32,0
709,5,0,250.12,272.0,0.9,3.8,2.35,0.31,0
632,0,0,250.12,272.0,0.9,3.8,2.35,0.3,0
828,5,1,249.09,245.0,0.9,3.8,2.06,0.29,0
1649,0,0,40.59,32.99,0.8,5.0,2.89,0.31,0
1157,0,1,41.46,32.99,0.8,5.0,2.86,0.3,0
1101,0,0,44.01,32.99,0.8,5.0,3.0,0.32,0
1091,20,0,44.01,32.99,0.8,5.0,3.0,0.31,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.3,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.29,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.29,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.28,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.27,0
0,5,0,99.99,99.99,4.8,4.8,4.8,0.26,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.26,0
0,10,0,553.0,553.0,3.0,3.0,3.0,0.25,0
0,20,0,553.0,553.0,3.0,3.0,3.0,0.24,0
0,20,0,553.0,553.0,3.0,3.0,3.0,0.24,0
0,5,0,553.0,553.0,3.0,3.0,3.0,0.23,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.23,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.22,0
0,20,0,553.0,553.0,3.0,3.0,3.0,0.22,0
709,0,1,83.49,34.99,0.4,4.0,2.33,0.21,0
472,0,0,106.33,54.99,0.4,4.0,1.77,0.23,0
437,10,1,83.49,34.99,0.4,4.0,2.33,0.22,0
587,0,0,106.33,54.99,0.4,4.0,1.77,0.24,0
298,5,0,106.33,54.99,0.4,4.0,1.77,0.24,0
649,0,0,106.33,54.99,0.4,4.0,1.77,0.23,0
722,0,1,83.49,34.99,0.4,4.0,2.33,0.23,0
362,5,0,106.33,54.99,0.4,4.0,1.77,0.24,0
298,0,0,106.33,54.99,0.4,4.0,1.77,0.24,0
0,20,0,58.97,58.97,3.9,3.9,3.9,0.23,0
237,5,1,58.97,58.97,3.9,3.9,3.9,0.23,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.24,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.24,0
0,10,0,58.97,58.97,3.9,3.9,3.9,0.23,0
275,0,1,58.97,58.97,3.9,3.9,3.9,0.23,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.24,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.24,0
1823,20,1,84.35,69.0,0.5,4.9,3.03,0.23,0
1703,0,1,86.44,69.0,0.5,4.9,3.2,0.25,0
1075,0,0,79.78,69.0,0.5,4.9,3.04,0.26,0
1901,5,1,87.54,69.0,1.8,4.9,3.1,0.25,0
1571,0,0,78.65,69.0,0.5,4.9,3.08,0.26,0
1849,0,0,79.78,69.0,0.5,4.9,3.04,0.26,0
691,10,0,82.23,69.0,0.5,4.9,3.01,0.26,0
209,5,0,151.0,151.0,2.9,4.3,3.6,0.25,0
78,0,1,165.0,193.0,2.9,4.3,3.83,0.25,0
0,0,0,109.0,109.0,2.9,2.9,2.9,0.26,0
98,0,0,151.0,151.0,2.9,4.3,3.6,0.26,0
417,15,1,165.0,193.0,2.9,4.3,3.83,0.25,0
362,0,1,165.0,193.0,2.9,4.3,3.83,0.26,0
58,20,0,151.0,151.0,2.9,4.3,3.6,0.27,0
145,0,0,151.0,151.0,2.9,4.3,3.6,0.27,0
289,0,1,165.0,193.0,2.9,4.3,3.83,0.27,0
0,0,0,109.0,109.0,2.9,2.9,2.9,0.28,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.27,0
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.27,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.27,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.26,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.26,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.26,0
1316,0,0,4315.09,4451.5,1.2,4.8,2.38,0.25,0
1177,5,0,4518.55,4862.0,1.2,4.8,2.45,0.25,0
1131,0,0,4238.5,4598.0,1.2,4.8,2.42,0.25,0
1301,0,0,4518.55,4862.0,1.2,4.8,2.45,0.24,0
1627,15,0,4444.77,4862.0,1.2,2.4,1.85,0.24,0
1028,0,0,4431.77,4598.0,1.2,4.8,2.53,0.24,0
1740,0,1,4311.95,5126.0,1.2,4.8,2.47,0.24,0
1174,0,0,4238.5,4598.0,1.2,4.8,2.42,0.24,0
1510,0,0,972.5,769.0,1.4,4.8,2.92,0.0,0
1272,10,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1662,0,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1879,0,1,868.8,689.0,0.1,4.8,2.64,0.0,0
1182,10,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1238,0,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1479,0,0,917.5,689.0,0.1,4.8,2.64,0.0,0
161,0,0,71.85,71.85,3.8,4.4,4.1,0.0,0
297,0,1,69.5,64.8,3.8,4.4,4.2,0.0,0
0,10,0,64.8,64.8,4.4,4.4,4.4,0.11,0
1016,15,0,91.48,84.9,0.5,4.8,2.43,0.1,0
941,0,0,91.48,84.9,0.5,4.8,2.43,0.09,0
645,5,0,91.48,84.9,0.5,4.8,2.43,0.08,0
729,10,0,91.48,84.9,0.5,4.8,2.43,0.08,0
1380,10,0,117.46,129.0,1.3,4.8,2.99,0.07,0
1401,0,0,116.21,124.0,1.3,4.8,3.12,0.07,0
1017,0,0,105.81,119.0,2.2,4.8,3.23,0.06,0
1261,5,0,117.63,129.0,1.3,4.8,3.03,0.06,0
277,0,0,1203.62,1203.62,2.6,4.1,3.35,0.06,0
296,0,1,1203.62,1203.62,2.6,4.1,3.35,0.05,0
