,length,discount,user_id,successful,mean_price,min_rating,max_rating,mean_rating,successful_sessions_so_far,sessions_so_far,cat_Akcesoria_telefoniczne,cat_Anteny_RTV,cat_Audio,cat_Biurowe_urządzenia_wielofunkcyjne,cat_Drukarki_i_skanery,cat_Gry_PlayStation3,cat_Gry_Xbox_360,cat_Gry_i_konsole,cat_Gry_komputerowe,cat_Gry_na_konsole,cat_Komputery,cat_Monitory,cat_Monitory_LCD,cat_Odtwarzacze_DVD,cat_Odtwarzacze_mp3_i_mp4,cat_Okulary_3D,cat_Przenośne_audio_i_video,cat_Sprzęt_RTV,cat_Słuchawki,cat_Tablety,cat_Tablety_i_akcesoria,cat_Telefony_i_akcesoria,cat_Telefony_komórkowe,cat_Telefony_stacjonarne,cat_Telewizory_i_akcesoria,cat_Video,cat_Zestawy_głośnomówiące,cat_Zestawy_słuchawkowe,city,gender
4474,0 days 00:11:37,0,200,False,4238.5,1.2,4.8,2.42,14,58,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szczecin,True
4475,0 days 00:17:47,20,200,True,4340.55,1.2,4.8,2.34,14,59,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szczecin,True
4476,0 days 00:23:56,15,200,False,4193.57,1.2,4.8,2.58,15,60,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szczecin,True
4477,0 days 00:28:15,15,200,True,4340.55,1.2,4.8,2.34,15,61,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szczecin,True
4478,0 days 00:21:20,5,200,False,4177.65,1.2,4.8,2.67,16,62,0,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szczecin,True
4479,0 days 00:19:59,0,200,False,4127.57,1.2,4.8,2.49,16,63,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szczecin,True
4480,0 days 00:10:22,0,200,False,4238.5,1.2,4.8,2.42,16,64,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szczecin,True
4481,0 days 00:21:53,0,201,False,1114.43,0.1,4.8,2.59,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4482,0 days 00:28:40,0,201,False,912.75,0.1,4.8,2.6,0,1,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4483,0 days 00:19:40,20,201,True,902.75,0.1,4.8,2.65,0,2,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4484,0 days 00:24:14,0,201,False,1008.75,0.1,4.8,2.62,0,3,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4485,0 days 00:05:15,0,201,True,69.5,3.8,4.4,4.2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,Radom,False
4486,0 days 00:03:57,0,201,False,71.85,3.8,4.4,4.1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,Radom,False
4487,0 days 00:02:11,0,201,False,71.85,3.8,4.4,4.1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,Radom,False
4488,0 days 00:18:05,0,201,False,87.98,0.5,4.8,2.6,1,7,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4489,0 days 00:18:04,0,201,False,91.8,0.5,4.8,2.06,1,8,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4490,0 days 00:30:38,0,201,False,117.63,1.3,4.8,3.03,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Radom,False
4491,0 days 00:19:49,0,201,False,117.63,1.3,4.8,3.03,1,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Radom,False
4492,0 days 00:01:07,0,201,False,1203.62,2.6,4.1,3.35,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Radom,False
4493,0 days 00:03:29,20,201,False,1203.62,2.6,4.1,3.35,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Radom,False
4494,0 days 00:11:49,0,201,False,250.12,0.9,3.8,2.35,1,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,False
4495,0 days 00:09:57,0,201,False,251.82,1.5,3.8,2.83,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,Radom,False
4496,0 days 00:10:18,0,201,False,250.12,0.9,3.8,2.35,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,False
4497,0 days 00:09:45,20,201,True,249.09,0.9,3.8,2.06,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Radom,False
4498,0 days 00:25:11,20,201,False,44.01,0.8,5.0,3.0,2,17,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4499,0 days 00:25:32,0,201,True,41.6,0.8,5.0,2.78,2,18,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4500,0 days 00:22:43,20,201,False,44.01,0.8,5.0,3.0,3,19,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4501,0 days 00:00:00,15,201,False,99.99,4.8,4.8,4.8,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Radom,False
4502,0 days 00:02:59,0,201,True,99.99,4.8,4.8,4.8,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Radom,False
4503,0 days 00:00:00,0,201,False,99.99,4.8,4.8,4.8,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Radom,False
4504,0 days 00:00:00,10,201,False,99.99,4.8,4.8,4.8,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Radom,False
4505,0 days 00:00:00,0,201,False,99.99,4.8,4.8,4.8,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Radom,False
4506,0 days 00:00:00,0,201,False,553.0,3.0,3.0,3.0,4,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
4507,0 days 00:01:03,0,201,True,553.0,3.0,3.0,3.0,4,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Radom,False
4508,0 days 00:05:57,0,201,False,106.33,0.4,4.0,1.77,5,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Radom,False
4509,0 days 00:09:42,0,201,False,106.33,0.4,4.0,1.77,5,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Radom,False
4510,0 days 00:00:00,10,201,False,58.97,3.9,3.9,3.9,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Radom,False
4511,0 days 00:01:48,20,201,True,58.97,3.9,3.9,3.9,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Radom,False
4512,0 days 00:00:53,0,201,True,58.97,3.9,3.9,3.9,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Radom,False
4513,0 days 00:23:05,0,201,True,79.78,0.5,4.9,3.04,7,32,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4514,0 days 00:27:01,0,201,False,80.98,0.5,4.9,3.02,8,33,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4515,0 days 00:16:27,0,201,False,79.78,0.5,4.9,3.04,8,34,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4516,0 days 00:01:21,0,201,True,165.0,2.9,4.3,3.83,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,Radom,False
4517,0 days 00:04:01,0,201,False,151.0,2.9,4.3,3.6,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,False
4518,0 days 00:00:37,5,201,False,151.0,2.9,4.3,3.6,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,False
4519,0 days 00:07:18,0,201,True,165.0,2.9,4.3,3.83,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,Radom,False
4520,0 days 00:00:00,15,201,False,193.0,4.3,4.3,4.3,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Radom,False
4521,0 days 00:00:00,0,201,False,1816.97,0.4,0.4,0.4,10,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,False
4522,0 days 00:00:00,20,201,False,1816.97,0.4,0.4,0.4,10,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,False
4523,0 days 00:00:00,0,201,False,1816.97,0.4,0.4,0.4,10,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,False
4524,0 days 00:15:29,0,201,False,4238.5,1.2,4.8,2.42,10,43,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4525,0 days 00:16:47,10,201,True,4403.17,1.2,4.8,2.47,10,44,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4526,0 days 00:25:13,15,201,False,4238.5,1.2,4.8,2.42,11,45,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4527,0 days 00:15:19,0,201,False,4431.77,1.2,4.8,2.53,11,46,0,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
4528,0 days 00:19:51,10,202,False,935.45,0.1,4.8,2.61,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4529,0 days 00:25:35,5,202,False,935.45,0.1,4.8,2.61,0,1,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4530,0 days 00:22:12,15,202,False,1018.75,0.1,4.8,2.58,0,2,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4531,0 days 00:28:52,0,202,False,1008.75,0.1,4.8,2.62,0,3,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4532,0 days 00:20:51,10,202,True,868.8,0.1,4.8,2.64,0,4,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4533,0 days 00:19:07,0,202,False,93.8,0.5,4.8,2.4,0,5,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4534,0 days 00:18:29,20,202,False,87.98,0.5,4.8,2.6,0,6,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4535,0 days 00:24:06,10,202,True,110.37,1.3,4.8,3.21,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,Konin,False
4536,0 days 00:30:10,10,202,False,118.53,1.3,4.8,2.89,1,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,Konin,False
4537,0 days 00:06:38,0,202,True,871.52,2.6,4.1,3.1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,Konin,False
4538,0 days 00:00:00,0,202,False,2199.9,4.1,4.1,4.1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Konin,False
4539,0 days 00:04:39,0,202,False,1203.62,2.6,4.1,3.35,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Konin,False
4540,0 days 00:01:16,0,202,False,1203.62,2.6,4.1,3.35,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Konin,False
4541,0 days 00:04:18,20,202,False,250.12,0.9,3.8,2.35,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Konin,False
4542,0 days 00:08:08,0,202,False,250.12,0.9,3.8,2.35,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Konin,False
4543,0 days 00:18:12,0,202,True,279.12,0.9,3.2,1.63,2,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Konin,False
4544,0 days 00:10:42,0,202,False,250.12,0.9,3.8,2.35,3,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Konin,False
4545,0 days 00:04:54,5,202,False,250.12,0.9,3.8,2.35,3,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Konin,False
4546,0 days 00:15:23,20,202,True,249.09,0.9,3.8,2.06,3,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Konin,False
4547,0 days 00:06:36,0,202,False,224.33,0.9,3.8,2.63,4,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,Konin,False
4548,0 days 00:08:21,0,202,False,250.12,0.9,3.8,2.35,4,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Konin,False
4549,0 days 00:16:30,10,202,True,249.09,0.9,3.8,2.06,4,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Konin,False
4550,0 days 00:21:26,0,202,False,45.38,0.8,4.1,2.75,5,22,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4551,0 days 00:20:36,5,202,False,42.74,2.0,5.0,3.16,5,23,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4552,0 days 00:19:57,15,202,False,44.01,0.8,5.0,3.0,5,24,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4553,0 days 00:27:18,0,202,False,44.01,0.8,5.0,3.0,5,25,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4554,0 days 00:35:58,5,202,True,41.6,0.8,5.0,2.78,5,26,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4555,0 days 00:24:36,0,202,False,44.01,0.8,5.0,3.0,6,27,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4556,0 days 00:26:58,0,202,False,39.89,0.8,5.0,2.86,6,28,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4557,0 days 00:19:39,0,202,True,43.09,0.8,4.1,2.37,6,29,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4558,0 days 00:00:00,0,202,False,99.99,4.8,4.8,4.8,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Konin,False
4559,0 days 00:00:00,15,202,False,99.99,4.8,4.8,4.8,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Konin,False
4560,0 days 00:00:00,20,202,False,99.99,4.8,4.8,4.8,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Konin,False
4561,0 days 00:00:00,15,202,False,99.99,4.8,4.8,4.8,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Konin,False
4562,0 days 00:04:34,0,202,True,99.99,4.8,4.8,4.8,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Konin,False
4563,0 days 00:01:23,0,202,True,99.99,4.8,4.8,4.8,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Konin,False
4564,0 days 00:00:00,0,202,False,553.0,3.0,3.0,3.0,9,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Konin,False
4565,0 days 00:02:02,0,202,True,553.0,3.0,3.0,3.0,9,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Konin,False
4566,0 days 00:04:46,0,202,True,553.0,3.0,3.0,3.0,10,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Konin,False
4567,0 days 00:00:00,5,202,False,553.0,3.0,3.0,3.0,11,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Konin,False
4568,0 days 00:01:19,0,202,True,553.0,3.0,3.0,3.0,11,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Konin,False
4569,0 days 00:03:32,10,202,False,34.99,0.9,4.0,2.45,12,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Konin,False
4570,0 days 00:13:28,0,202,True,83.49,0.4,4.0,2.33,12,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,Konin,False
4571,0 days 00:05:12,10,202,True,83.49,0.4,4.0,2.33,13,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,Konin,False
4572,0 days 00:07:25,0,202,True,132.0,0.4,4.0,2.2,14,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Konin,False
4573,0 days 00:05:29,20,202,False,132.0,0.4,4.0,2.2,15,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Konin,False
4574,0 days 00:00:00,0,202,False,58.97,3.9,3.9,3.9,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Konin,False
4575,0 days 00:02:38,10,202,True,58.97,3.9,3.9,3.9,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Konin,False
4576,0 days 00:00:00,20,202,False,58.97,3.9,3.9,3.9,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Konin,False
4577,0 days 00:03:02,5,202,True,58.97,3.9,3.9,3.9,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Konin,False
4578,0 days 00:00:00,0,202,False,58.97,3.9,3.9,3.9,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Konin,False
4579,0 days 00:00:00,0,202,False,58.97,3.9,3.9,3.9,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Konin,False
4580,0 days 00:00:00,20,202,False,58.97,3.9,3.9,3.9,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Konin,False
4581,0 days 00:24:49,0,202,False,84.86,0.5,4.0,2.58,17,53,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4582,0 days 00:19:58,0,202,False,83.09,0.5,4.9,3.17,17,54,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4583,0 days 00:22:09,0,202,False,80.98,0.5,4.9,3.02,17,55,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4584,0 days 00:26:13,0,202,True,84.35,0.5,4.9,3.03,17,56,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4585,0 days 00:34:18,0,202,True,84.35,0.5,4.9,3.03,18,57,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4586,0 days 00:00:15,0,202,False,151.0,2.9,4.3,3.6,19,58,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Konin,False
4587,0 days 00:01:49,0,202,False,151.0,2.9,4.3,3.6,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Konin,False
4588,0 days 00:01:44,0,202,False,151.0,2.9,4.3,3.6,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Konin,False
4589,0 days 00:04:25,0,202,False,151.0,2.9,4.3,3.6,19,61,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Konin,False
4590,0 days 00:00:00,0,202,False,193.0,4.3,4.3,4.3,19,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Konin,False
4591,0 days 00:00:00,10,202,False,1816.97,0.4,0.4,0.4,19,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Konin,False
4592,0 days 00:00:00,0,202,False,1816.97,0.4,0.4,0.4,19,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Konin,False
4593,0 days 00:18:06,20,202,False,4238.5,1.2,4.8,2.42,19,65,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4594,0 days 00:14:49,0,202,False,4127.57,1.2,4.8,2.49,19,66,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4595,0 days 00:17:26,0,202,False,4296.19,1.2,4.8,2.58,19,67,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4596,0 days 00:18:48,20,202,False,4110.94,1.2,4.8,2.53,19,68,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4597,0 days 00:24:47,5,202,False,4127.57,1.2,4.8,2.49,19,69,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4598,0 days 00:23:54,5,202,False,4127.57,1.2,4.8,2.49,19,70,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
4599,0 days 00:24:17,0,203,True,540.14,0.1,4.8,2.47,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mielec,False
4600,0 days 00:25:03,0,203,False,935.45,0.1,4.8,2.61,0,1,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mielec,False
4601,0 days 00:17:36,0,203,False,935.45,0.1,4.8,2.61,0,2,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mielec,False
4602,0 days 00:31:13,5,203,False,929.0,0.1,4.8,2.67,0,3,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mielec,False
4603,0 days 00:18:45,0,203,False,1031.57,0.1,4.6,2.37,0,4,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mielec,False
4604,0 days 00:04:17,0,203,False,71.85,3.8,4.4,4.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,Mielec,False
4605,0 days 00:01:34,0,203,True,69.5,3.8,4.4,4.2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,Mielec,False
4606,0 days 00:27:04,0,203,False,117.63,1.3,4.8,3.03,1,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Mielec,False
